desi_id,mean_fiber_ra,mean_fiber_dec,z,zerr,ra,dec,type,shape_r,shape_e1,shape_e2,sersic,ebv,brickid,dchisq_psf,dchisq_rex,dchisq_exp,dchisq_dev,dchisq_ser,id,flux_g,flux_r,flux_i,flux_z,flux_w1,flux_w2,flux_w3,flux_w4,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,mw_transmission_i,fitbits,mw_transmission_w1,brickname,mw_transmission_z,mw_transmission_g,maskbits,mw_transmission_w2,mw_transmission_w3,objid,mw_transmission_w4,mw_transmission_r,apflux_g_0_5,apflux_g_0_75,apflux_g_1_0,apflux_g_1_5,apflux_g_2_0,apflux_g_3_5,apflux_r_0_5,apflux_r_0_75,apflux_r_1_0,apflux_r_1_5,apflux_r_2_0,apflux_r_3_5
39627805511648307,158.796301902598,0.837937401945289,0.1872683711761381,1.954447967672797e-05,158.79627840828684,0.8380048226721589,REX,0.8254477,0.0,0.0,1.0,0.060271017,335323,378471.44,491922.03,494108.97,491985.34,0.0,J158.796278+0.838005,10.748176,30.943186,47.27729,64.66045,72.274666,48.653275,87.65594,-1126.0957,430.97403,230.80086,31.640263,35.661545,2.0689075,0.5023848,0.0006246655,2.1909207e-06,0.9154179,0,0.9898378,"(49, 53, 56, 56, 112, 48, 48, 55)",0.93498516,0.8365956,0,0.9937468,0.99866307,1142,0.99949497,0.8867584,1.427831,2.8241062,4.312254,6.9333715,8.762731,11.277088,4.4502172,8.632325,12.902591,20.120491,25.033247,31.952658
39627835689669163,157.6894692750431,2.033529901221698,0.7473276190831455,0.000162967591912,157.68946592582654,2.0335416659000267,REX,0.686411,0.0,0.0,1.0,0.044743713,342518,16879.195,19775.057,19802.805,19778.004,0.0,J157.689466+2.033542,0.4611405,2.3748176,7.451199,11.854404,46.29858,26.40223,-17.974512,1090.5527,1299.8225,379.79694,130.07416,72.592766,2.5549428,0.5896269,0.0009259257,3.2134874e-06,0.93649876,0,0.99244595,"(49, 53, 55, 54, 112, 48, 50, 48)",0.9513189,0.8759463,0,0.99535406,0.99900734,8954,0.999625,0.9146437,0.06606936,0.1379856,0.21942121,0.3286921,0.40202022,0.51056457,0.35324493,0.69900507,1.0435592,1.5977261,2.0282469,2.6437507
39627902030976016,155.908155563048,4.674031310389942,0.1074704551360606,7.081642145126117e-06,155.90817897761943,4.6740399166324655,EXP,1.6855211,0.03948933,-0.09123355,1.0,0.021601507,358335,60883.945,115549.71,112774.84,116184.516,116195.91,J155.908179+4.674040,14.266236,20.772127,25.602434,27.59008,14.976955,8.980746,-36.603855,1699.4446,218.6614,49.54808,58.583126,12.246321,2.6504345,0.51671,0.0003436461,1.4869045e-06,0.96882236,0,0.9963459,"(49, 53, 53, 56, 112, 48, 52, 55)",0.9761942,0.9380567,0,0.99775434,0.9995206,6434,0.999819,0.95784026,0.93655753,1.9352882,3.1071355,5.6570735,8.115308,12.952626,1.4593377,3.0432248,4.858501,8.5885725,12.025384,18.478846
39627926089502877,154.5979573383463,5.797924251912913,0.1158611351367447,1.467704558706115e-05,154.5979620314265,5.797896213443966,REX,1.5330819,0.0,0.0,1.0,0.021291615,364071,364253.06,707207.8,686261.2,708643.2,0.0,J154.597962+5.797896,26.046535,53.243366,73.51379,89.43036,71.50815,53.726665,239.51431,2753.0613,160.7019,40.701084,72.91101,8.76827,1.8555902,0.46118963,0.0005127768,1.9003127e-06,0.9692627,0,0.9963982,"(49, 53, 52, 53, 112, 48, 53, 55)",0.9765317,0.93891764,0,0.99778646,0.9995275,6042,0.99982154,0.9584323,1.63343,3.4027147,5.5366693,10.336762,14.940801,22.907135,3.9568417,7.9922767,12.602577,22.325916,31.505436,47.39619
39627884003853744,159.040631719053,3.965771183440774,0.6994450794144437,9.914988973806372e-06,159.04064703564123,3.965769736032393,EXP,0.9732107,0.025468137,-0.42317277,1.0,0.043292716,354037,3245.008,3960.424,4041.5967,4138.1675,4159.8594,J159.040647+3.965770,1.3054597,2.0361202,3.2779388,4.12894,6.383202,2.4173512,12.802138,-873.80383,924.5821,224.48315,130.08157,13.880851,3.2747037,0.60842365,0.0006248418,2.1386174e-06,0.9384934,0,0.99269,"(49, 53, 57, 48, 112, 48, 52, 48)",0.9528598,0.87971675,0,0.9955044,0.9990395,1801,0.9996372,0.9172939,0.19675376,0.41234314,0.6297548,0.9750138,1.1326563,1.2644213,0.31046095,0.623889,0.9548166,1.4538809,1.7604128,2.1205075
39627962177292765,157.4674524236549,7.234977300557431,0.0356884551362926,2.434690660691925e-05,157.4674615320582,7.234986601443632,SER,3.8618588,-0.09796985,-0.1701702,1.201513,0.026078131,372675,59223.688,200070.31,130992.58,204767.28,205018.17,J157.467462+7.234987,26.214136,41.903683,50.646244,55.63114,21.430788,23.831682,-28.90719,16543.053,84.911224,44.780735,20.846895,4.575221,1.4588447,0.30373663,0.00020450639,9.2177845e-07,0.9624838,0,0.99559027,"(49, 53, 55, 52, 112, 48, 55, 50)",0.97133213,0.9257079,0,0.99728954,0.9994213,3670,0.9997814,0.9493281,0.6409274,1.371452,2.2636113,4.404806,6.795683,13.986005,1.1030347,2.3732076,3.9123807,7.4730577,11.336258,22.272486
39627624418378524,148.6181650458217,-6.627971642696809,1.080483222135848,8.653130145660239e-05,148.61816595368254,-6.627975843769462,EXP,0.8669895,0.32269302,0.214609,1.0,0.06335047,292147,346.9151,403.18005,416.418,421.07776,422.4519,J148.618166-6.627976,0.44541088,0.47150317,0.9990927,1.6043859,4.4895926,3.8324647,198.56708,-3760.6697,982.79193,341.6576,117.36385,33.104572,3.6153648,0.6739718,0.0008056381,2.605704e-06,0.9112938,0,0.9893214,"(49, 52, 56, 55, 109, 48, 54, 55)",0.93177927,0.82900405,0,0.99342835,0.9985948,1112,0.99946916,0.8813299,0.06493293,0.14518881,0.20735721,0.31977218,0.39759704,0.68193007,0.07931403,0.17283067,0.273354,0.4671839,0.64312845,1.2271056
39627612431059337,149.3907659675756,-7.140864959308671,0.1310476203700154,4.811905267258006e-05,149.39076691139752,-7.14084633048697,SER,0.940282,0.23535319,0.23389946,5.1083474,0.049525175,289289,971282.3,1083543.8,1127241.4,1106985.0,1127554.6,J149.390767-7.140846,18.282356,48.25415,71.03261,93.12138,81.571465,53.3784,52.11683,2765.011,494.00507,147.93,64.28472,32.77537,2.0024152,0.5233241,0.0006995659,2.344701e-06,0.92995596,128,0.99164206,"(49, 52, 57, 52, 109, 48, 55, 50)",0.94625896,0.8636354,0,0.99485886,0.9989013,2825,0.999585,0.90596455,2.811861,5.2008166,7.4108315,10.724275,12.924619,16.314651,7.916065,14.433613,20.295248,28.85088,34.333908,42.620567
39627732832750764,146.9165884031703,-2.1280470228304,1.276462219284381,2.609072007616766e-05,146.91659357154543,-2.1280492861338374,EXP,0.4588242,-0.41560397,0.02463315,1.0,0.045440443,317995,2013.5187,2089.4604,2124.7957,2128.11,2128.6653,J146.916594-2.128049,0.79835796,0.8855105,0.9603644,1.2058586,1.0267305,0.32110527,8.374207,708.3848,1979.5663,682.2349,237.44046,78.8314,4.0418615,0.74735767,0.0010667205,3.509708e-06,0.9355425,0,0.99232876,"(49, 52, 54, 56, 109, 48, 50, 50)",0.95057994,0.8741416,0,0.9952819,0.99899185,6620,0.99961925,0.9133738,0.2123126,0.36487967,0.4983096,0.67129403,0.7220704,0.68654394,0.23504172,0.40661597,0.53915685,0.73150533,0.80494267,0.9210994
39627666504029146,148.3968037479194,-4.97854242794907,0.776360890492364,0.0001606428629822,148.39680927882807,-4.978534148562566,DEV,1.429021,0.077966444,-0.06874744,4.0,0.0388709,302181,5700.526,6354.248,6559.0386,6367.31,6573.9316,J148.396809-4.978534,0.6913604,3.167713,8.577983,13.680611,62.93346,24.724104,-452.81564,17743.906,203.91061,57.562298,61.902275,9.007634,2.0506516,0.48806724,0.00060686993,2.2123131e-06,0.94459796,0,0.9934342,"(49, 52, 56, 50, 109, 48, 53, 48)",0.9575709,0.89130753,0,0.9959626,0.9991376,5995,0.99967426,0.9254177,0.085754536,0.15634178,0.227186,0.39137322,0.62025326,1.0778387,0.43761647,0.775102,1.1187694,1.6941757,2.2140546,3.2784648
39627744937512230,148.4176405408722,-1.842844332952128,1.248015433307165,0.0001111658903421,148.41765832794803,-1.842810835846592,EXP,0.7268656,-0.23345944,-0.104075454,1.0,0.05579621,320881,3151.4546,3869.2595,3864.0432,3927.4941,3929.257,J148.417658-1.842811,0.69488704,0.9696211,1.1300023,2.1042895,5.0165052,5.2022104,59.33447,762.39453,6072.442,751.98505,79.491875,38.127525,3.8112698,0.71867883,0.0007880064,2.5863922e-06,0.92144406,0,0.9905888,"(49, 52, 56, 51, 109, 48, 49, 55)",0.9396634,0.84775114,0,0.9942097,0.99876225,6926,0.99953246,0.89470625,0.12921458,0.25136203,0.36444455,0.53672373,0.6301695,0.75917315,0.19641265,0.3710389,0.53057027,0.77543235,0.91326565,1.1542108
39627624506459160,153.9035489038245,-6.65891129374479,0.0939304568879198,1.152630793260159e-05,153.90354755949895,-6.658913534981679,SER,1.6739986,-0.0682939,0.022523677,6.0,0.05829665,292168,2156741.5,2577292.5,2743868.0,2583878.0,2754935.5,J153.903548-6.658914,41.255585,98.06054,142.33382,184.28622,173.97997,105.06013,-90.99387,-3398.1973,987.6033,42.63373,10.789489,13.052562,1.3223063,0.39552677,0.00074602186,2.9706432e-06,0.91807187,136,0.9901691,"(49, 53, 51, 57, 109, 48, 54, 55)",0.9370464,0.84149945,0,0.993951,0.9987068,2249,0.99951154,0.8902564,5.189663,9.558786,13.534364,19.317192,23.0022,32.49866,11.453513,21.329437,30.341742,43.70595,52.450596,74.86888
39627720916731344,156.5575639784977,-2.715967871626127,0.7361196468712682,0.0001418368474935,156.55756138528554,-2.7159309826473006,EXP,1.3285142,0.42223573,-0.10738409,1.0,0.03838016,315154,7077.4917,9143.208,9632.322,9678.159,9699.671,J156.557561-2.715931,0.63970584,2.3890073,6.511954,10.174077,39.77683,18.470541,-63.086857,1085.6577,3967.827,276.83624,86.96851,27.323656,2.4477577,0.5741244,0.00101559,3.474823e-06,0.9452779,0,0.9935168,"(49, 53, 54, 54, 109, 48, 50, 55)",0.9580952,0.8926033,0,0.99601346,0.9991484,2908,0.9996784,0.9263237,0.064454526,0.14107807,0.22604246,0.38876608,0.5218736,0.75335246,0.27980268,0.533713,0.812923,1.3555666,1.79958,2.4965675
39627811324952951,145.2693923417789,1.060240744719279,0.906913938821097,0.0001628316168735,145.2694114769046,1.060251962987412,EXP,0.46079147,0.11154795,-0.2719211,1.0,0.100833364,336709,4779.322,5089.3584,5124.7456,5140.528,5141.976,J145.269411+1.060252,0.075768515,0.61331826,1.9352579,4.01508,16.802109,11.695131,-115.50572,-1062.3339,13498.172,3827.8245,107.94228,200.04091,3.4345074,0.70702034,0.000783401,2.569685e-06,0.86256003,0,0.9830569,"(49, 52, 53, 51, 112, 48, 49, 48)",0.8936271,0.7419397,0,0.9895605,0.9977643,990,0.9991552,0.81785876,0.020426381,0.036077768,0.050319027,0.068205364,0.07505081,0.104964115,0.16101557,0.28737843,0.401259,0.5303212,0.5862985,0.66006356
39627823425520756,146.583000245263,1.608698361967326,1.273793607489305,6.804916054723547e-05,146.5830099776183,1.6086891310028353,REX,0.37439978,0.0,0.0,1.0,0.1649574,339594,244.08443,258.67673,261.91556,260.20956,0.0,J146.583010+1.608689,0.2709994,0.3338679,0.6238526,0.69717383,-0.3118978,-0.9980577,71.59149,260.62106,1685.3994,660.15485,36.626076,102.63033,3.9713202,0.7122634,0.00070561905,2.3059938e-06,0.7851545,0,0.9724318,"(49, 52, 54, 54, 112, 48, 49, 53)",0.83194506,0.61366415,0,0.9829783,0.99634516,1265,0.99861836,0.71969235,0.056178655,0.124157935,0.1788056,0.25976214,0.30329382,0.26795885,0.09497527,0.18577667,0.23042028,0.27547306,0.2791485,0.27465925
39627811396260138,149.698359974625,0.926382546122111,1.121661483838811,3.378579112956938e-05,149.69837288048635,0.926388424576551,EXP,0.7296492,0.016858492,-0.2502506,1.0,0.02603213,336726,1022.53827,1192.5249,1193.3827,1209.7706,1212.1199,J149.698373+0.926388,0.51153535,0.6538275,1.1068593,1.5417699,1.0889732,0.8252528,-18.1607,410.9365,1137.476,404.5195,172.32512,223.99492,3.8416715,0.70881677,0.0011386345,3.7641616e-06,0.96254873,0,0.995598,"(49, 52, 57, 54, 112, 48, 49, 48)",0.97138196,0.92583394,0,0.9972943,0.9994223,9960,0.99978185,0.9494152,0.094688535,0.18644254,0.27592516,0.38524684,0.449266,0.7866366,0.116264306,0.25987,0.38362962,0.5290306,0.6788242,1.0112687
39627823475853387,149.6014614372956,1.407517250275539,0.9264069162254376,1.070666773597323e-05,149.6014617228051,1.4075471705867602,REX,0.21174495,0.0,0.0,1.0,0.020488122,339606,5005.215,5067.819,5072.1895,5070.6665,0.0,J149.601462+1.407547,0.2676738,0.37817955,0.7393121,0.9548469,1.3812768,5.093537,46.06042,970.76733,7645.6333,4574.241,5153.029,1148.4728,3.8525407,0.7267448,0.0008135586,2.564872e-06,0.97040534,0,0.9965339,"(49, 52, 57, 54, 112, 48, 49, 53)",0.9774072,0.9411535,0,0.9978699,0.99954534,7451,0.9998283,0.95996916,0.094484985,0.15233807,0.18550242,0.22034453,0.2483812,0.37309653,0.1201065,0.20835097,0.2736427,0.3585906,0.41810587,0.6736104
39627847626657126,149.1666288397736,2.538367980912445,0.8387045624804913,0.0001045993483778,149.166650617478,2.5383584621125914,SER,1.7078228,-0.11927607,-0.15266013,6.0,0.02121991,345364,84923.62,95838.66,99860.695,95980.32,100243.64,J149.166651+2.538358,0.4196223,2.6163216,9.074491,15.841506,57.39626,30.443464,38.298214,-1938.7198,2796.26,1274.304,852.6887,85.319626,1.7587285,0.44053116,0.00067472435,2.4863011e-06,0.96936464,8,0.9964103,"(49, 52, 57, 49, 112, 48, 50, 53)",0.97660977,0.93911695,0,0.9977939,0.9995291,11310,0.99982214,0.9585694,0.04686567,0.08837299,0.1333914,0.20312902,0.2605376,0.37043953,0.39865988,0.69126534,0.9320782,1.269465,1.5846338,2.3324606
39089837394919683,149.8881495649229,1.725634059767261,0.6664586680500226,9.120850923414433e-05,149.88815672163457,1.7256382218835131,EXP,0.6233793,0.28717226,0.16407333,1.0,0.01922207,341047,89463.484,98542.41,99515.81,100267.81,100270.83,J149.888157+1.725638,0.4685967,1.6289879,3.4450574,4.812563,15.00399,8.888486,65.97685,69.23954,6674.3325,10539.127,5012.2812,489.77246,3.2681465,0.6595234,0.00069489214,2.3057923e-06,0.97220844,0,0.99674773,"(49, 52, 57, 56, 112, 48, 49, 55)",0.97878844,0.94468737,0,0.99800146,0.9995734,10479,0.9998389,0.9623957,0.100388624,0.19059774,0.2739634,0.39044708,0.43486038,0.4658839,0.39073294,0.71239877,0.99858433,1.379364,1.5477796,1.6690304
39089837395053834,150.1922652306069,3.534609295154691,0.7837943773115648,8.007203446309938e-05,150.19226511380225,3.5346157420695725,REX,0.3813051,0.0,0.0,1.0,0.023658868,351125,51581.39,55922.55,55697.965,55929.715,0.0,J150.192265+3.534616,0.656806,1.6293046,3.5548508,4.7998734,17.502817,7.966074,137.8113,2012.2828,12771.854,2468.93,2878.246,325.75153,3.2340147,0.67970943,0.0006890178,2.2770498e-06,0.9659042,0,0.99599856,"(49, 53, 48, 48, 112, 48, 51, 53)",0.9739567,0.9323611,0,0.9975407,0.999475,15093,0.9998017,0.9539188,0.16702215,0.30716076,0.4247564,0.567285,0.6198829,0.68681526,0.42589897,0.7601588,1.0363889,1.3979522,1.5320615,1.7505487
39627943936263708,143.3773231387042,6.567859181161335,0.0992863218069285,2.676059125110568e-06,143.3773178685895,6.567854965787053,REX,0.45311248,0.0,0.0,1.0,0.042815626,368326,672991.0,739185.2,740081.6,741593.6,0.0,J143.377318+6.567855,22.6648,40.277153,59.27371,67.70782,83.62572,64.34757,760.8877,1526.632,297.45935,96.2171,79.12742,33.221718,1.9548882,0.53743464,0.00096613687,3.0935123e-06,0.9391501,128,0.9927703,"(49, 52, 51, 52, 112, 48, 54, 53)",0.953367,0.8809601,0,0.9955538,0.9990501,1724,0.9996412,0.918167,4.226738,8.125752,11.890574,17.495512,20.514826,23.314123,8.255257,15.371022,21.936056,30.977133,35.815834,40.75311
39627811522088642,157.1839339541059,1.123090822084367,0.0313566636756314,8.79113094081748e-06,157.18393132485366,1.1231125232156798,SER,3.24087,0.37552086,0.077507645,0.5,0.04617465,336756,284194.97,1153853.6,848574.75,1316543.9,1348704.4,J157.183931+1.123113,38.6989,48.948364,52.82403,56.37268,31.34359,16.828901,41.00958,40737.41,718.3639,82.83837,24.21911,11.259693,2.227664,0.45904922,0.0005432541,2.1602282e-06,0.93453586,8,0.9922053,"(49, 53, 55, 49, 112, 48, 49, 48)",0.9498018,0.87224376,0,0.9952058,0.9989756,8001,0.99961305,0.9120376,1.0820615,2.3769252,4.099218,8.448525,13.544975,28.346422,1.2946914,2.8297572,4.861122,10.100576,16.339502,35.071873
39627805503260743,158.3473939624746,0.657805688727526,0.8673361445816874,1.907100506695927e-05,158.347401927908,0.657797010872804,REX,0.39672017,0.0,0.0,1.0,0.06463217,335321,45413.41,49202.05,49241.953,49404.633,0.0,J158.347402+0.657797,2.045206,3.073124,4.9365163,6.0334234,15.558784,5.9383864,141.05443,-3355.5105,7116.044,787.6264,403.14285,59.770126,3.4938824,0.6870945,0.00091994193,3.1095515e-06,0.9095828,0,0.98910654,"(49, 53, 56, 51, 112, 48, 48, 55)",0.9304482,0.8258647,0,0.99329585,0.9985664,3726,0.99945843,0.8790803,0.48228395,0.8841711,1.2304384,1.6685175,1.8678969,2.0847273,0.6866564,1.2766246,1.819471,2.522781,2.8590503,3.1276746
39627865867685718,156.6643644764282,3.229997180362925,0.3141301766540505,7.331120993066148e-05,156.66435597618053,3.2299940115226,SER,1.0815142,-0.09776781,0.40171084,3.308417,0.03596197,349713,485506.28,551123.0,574530.56,569336.2,574746.6,J156.664356+3.229994,9.033225,33.007923,51.220245,65.65193,91.71556,71.78675,254.7334,5570.6724,451.8659,125.3882,112.38747,23.764473,1.6878072,0.46211863,0.00047752963,1.6767455e-06,0.9486356,128,0.993924,"(49, 53, 54, 53, 112, 48, 51, 50)",0.9606828,0.8990157,0,0.99626416,0.9992021,4698,0.99969864,0.9308012,1.0785654,2.123105,3.2130508,5.087195,6.463854,8.895754,4.232403,8.146093,12.054195,18.621632,23.31509,32.010727
39627914085401642,156.2343025072453,5.222902597108932,0.3006745957674187,1.111150605240028e-05,156.23429577884596,5.222900598653185,SER,0.7903294,-0.24006578,0.06764694,0.7455645,0.023125788,361209,137927.17,165648.77,165370.97,168189.23,168255.72,J156.234296+5.222901,5.11287,12.069299,17.676306,23.4034,31.613438,28.245012,290.52448,79.38544,954.0896,260.52875,260.83588,43.58832,2.7789032,0.5509378,0.00056220166,2.1500157e-06,0.9666594,0,0.99608856,"(49, 53, 54, 51, 112, 48, 53, 50)",0.97453594,0.9338336,0,0.997596,0.9994868,1222,0.99980617,0.95493335,0.7513585,1.4966861,2.3048306,3.6397862,4.453475,5.2171283,1.6818466,3.365206,5.1771007,8.133418,9.952612,11.743765
39627896033117251,157.2445787276242,4.493321545383769,0.1007651846448568,1.01402857668356e-05,157.24458260871208,4.493326892625388,SER,2.2945957,-0.39699593,0.22361137,1.1693021,0.03059062,356905,53980.04,88973.85,96431.17,98522.91,98587.73,J157.244583+4.493327,10.207245,15.184617,19.156252,21.159725,13.064608,2.5693724,211.62587,-324.2609,298.22894,64.57892,119.23308,14.519911,2.6107814,0.5012141,0.00048258845,1.7981855e-06,0.95613647,0,0.99482924,"(49, 53, 55, 51, 112, 48, 52, 53)",0.9664556,0.9134246,0,0.9968213,0.9993212,1407,0.99974364,0.9408243,0.5990883,1.270472,2.0717833,3.7424276,5.262753,8.508593,1.2130224,2.4125154,3.7744083,6.42749,8.621866,12.917335
39627950135448582,155.0841278735642,6.862515354040125,0.1087698116181481,1.836073771631771e-05,155.08412730997057,6.862533225308385,SER,2.5214696,-0.19794308,-0.053690467,1.535727,0.023372596,369804,115623.32,246355.88,248769.84,251887.3,253664.77,J155.084127+6.862533,18.641376,31.296312,40.459076,46.094273,34.124195,21.42795,-20.285934,3732.178,115.839424,38.609627,77.675446,20.577883,2.0110369,0.42965564,0.0005681739,2.2462707e-06,0.96630967,0,0.9960469,"(49, 53, 52, 57, 112, 48, 54, 55)",0.9742677,0.93315154,0,0.9975704,0.9994813,6544,0.99980414,0.95446354,0.93132824,1.9349684,3.1744537,5.896985,8.3833065,14.083021,1.6137317,3.3458078,5.38723,9.776338,13.738458,22.141706
39627768991843977,142.0748228231921,-0.6335557613490351,1.201744122092916,5.814084864245007e-05,142.07480960251135,-0.6335520454996121,EXP,0.8348144,-0.00205499,0.21850795,1.0,0.030324118,326616,2313.9988,2940.3022,2929.8467,2979.002,2980.4731,J142.074810-0.633552,0.8097729,1.2787338,1.6883323,2.971505,4.1214056,5.320685,60.680202,62.874245,927.8757,1302.1637,25.065535,17.948963,3.7426395,0.7108274,0.00087873434,2.9207429e-06,0.9565102,0,0.9948741,"(49, 52, 50, 49, 109, 48, 48, 55)",0.96674293,0.91414547,0,0.99684894,0.9993271,4256,0.99974585,0.9413244,0.11367593,0.22065474,0.33679327,0.53506607,0.70558995,0.84217453,0.21062498,0.3913641,0.5862972,0.90544325,1.0866549,1.2686536
39627624405797982,147.9952987362603,-6.820139917261177,1.396767789951551,8.876159610810965e-05,147.99530847807705,-6.820159626748967,REX,0.16461183,0.0,0.0,1.0,0.07509575,292144,1773.9963,1794.4751,1800.6609,1805.68,0.0,J147.995308-6.820160,0.32720557,0.4026615,0.4081524,0.53097254,2.0120757,3.831741,90.52635,916.5514,13862.276,1609.2888,239.4275,118.25962,4.2095866,0.7433475,0.0010009505,3.2219377e-06,0.89573395,0,0.98735416,"(49, 52, 55, 57, 109, 48, 54, 55)",0.9196522,0.80067617,0,0.99221474,0.99833447,7157,0.9993708,0.86092854,0.14185734,0.25711343,0.36071804,0.54798365,0.7411489,1.5924935,0.21047653,0.38953876,0.5586814,0.87838095,1.2177167,3.043257
39627666420140007,143.2759228624852,-4.986417599045304,0.3117109179215119,6.664130282643297e-06,143.27591148209936,-4.986421706365936,REX,0.68869686,0.0,0.0,1.0,0.045694377,302161,108470.98,142124.3,139918.7,143140.75,0.0,J143.275911-4.986422,4.8038154,9.474735,11.812896,15.0601845,13.913527,10.802942,26.732954,1116.2332,442.2796,1254.9764,85.715836,31.81339,3.4373083,0.6868971,0.0007416622,2.4481546e-06,0.93519425,0,0.9922861,"(49, 52, 51, 50, 109, 48, 53, 48)",0.95031077,0.87348473,0,0.9952556,0.99898624,3554,0.9996171,0.9129115,0.6485426,1.3204569,2.0462112,3.2606921,3.985104,4.632885,1.6621125,3.2452195,4.795329,7.094648,8.357793,9.441603
39627660434867624,145.4819255069062,-5.149432368082232,0.1553710268584499,6.745581788749747e-05,145.4819092972783,-5.149433472513311,SER,0.665787,0.1764141,0.36688447,2.6496482,0.04963834,300734,424622.25,466093.5,480913.94,478350.1,481542.6,J145.481909-5.149433,11.196615,32.37414,47.704483,63.53777,58.95723,40.66148,-47.75921,630.6078,538.5858,154.13446,34.336464,43.19052,2.4015243,0.6048996,0.00074167014,2.383323e-06,0.92980164,128,0.99162304,"(49, 52, 53, 53, 109, 48, 53, 50)",0.9461395,0.86334616,0,0.9948471,0.9988988,1622,0.999584,0.9057601,1.7370521,3.3100164,4.8112698,7.1418667,8.61369,10.432863,4.8155475,9.139229,13.325797,19.44661,22.678364,26.205444
39627696623323102,147.2983349497983,-3.626525989726258,0.8290678368054843,4.87613913896785e-05,147.29832210273025,-3.626479518598418,REX,0.9085673,0.0,0.0,1.0,0.031470418,309362,1123.1035,1622.389,1585.4283,1627.0411,0.0,J147.298322-3.626480,0.8741036,1.3484858,2.5780969,3.1769924,4.5230727,4.815318,-47.861996,1018.50464,364.38596,158.9949,127.41064,21.439795,3.5346427,0.6634224,0.00075598375,2.5942784e-06,0.95490384,0,0.9946809,"(49, 52, 55, 51, 109, 48, 51, 55)",0.9655077,0.91104877,0,0.99673,0.9993017,3600,0.99973625,0.9391752,0.12216464,0.23526336,0.3534804,0.5935417,0.75276357,0.79598254,0.15245825,0.32508907,0.49654046,0.82577026,1.125546,1.4853855
39627738876741204,147.0884667783468,-1.934305870520345,0.2022317279996635,4.978538515706752e-05,147.088465413452,-1.9343198239571968,SER,0.8025913,0.043057077,0.3051106,2.91086,0.04653974,319436,284110.9,326339.94,334035.5,331432.4,334271.25,J147.088465-1.934320,5.863915,16.869066,25.13733,32.495995,35.222523,26.285732,-3.963211,2556.8586,3704.9712,362.68076,86.54936,46.395473,2.711056,0.61263317,0.00070564187,2.330831e-06,0.9340357,0,0.9921439,"(49, 52, 55, 49, 109, 48, 50, 48)",0.94941515,0.8713016,0,0.99516803,0.99896747,3583,0.99961,0.9113739,1.0086449,1.8731475,2.6762407,3.8884332,4.642379,5.625226,3.0271592,5.568003,7.8706336,11.263718,13.343573,16.029596
39627720816067146,150.5314342064637,-2.777144959702287,0.2970960907142609,1.89783698164724e-05,150.53144735573798,-2.7771701426736626,SER,1.6787882,0.34641856,-0.18092671,0.60847545,0.048106905,315130,234531.34,434214.66,451886.66,471901.84,473865.03,J150.531447-2.777170,5.3061905,14.72127,21.79138,27.99222,41.83579,42.64473,262.37473,-151.84073,5057.843,1420.0913,22.499886,16.785074,2.528659,0.5628488,0.00066202873,2.299878e-06,0.93189186,0,0.9918805,"(49, 53, 48, 54, 109, 48, 50, 55)",0.947757,0.86726886,0,0.9950057,0.9989327,2053,0.9995969,0.9085303,0.4359877,0.90693915,1.461616,2.6167743,3.6492858,5.186452,1.5026377,2.9964988,4.6439805,7.8387656,10.423701,14.08286
39627726851673650,150.4228062439341,-2.618515443253142,0.8848461780040854,0.000111555852456,150.4227931634895,-2.618514799497028,DEV,0.54794145,-0.21461831,-0.111980215,4.0,0.05146658,316569,12278.06,13245.427,13386.922,13321.058,13386.932,J150.422793-2.618515,0.44820815,1.5768963,0.0,7.250363,31.936361,20.312067,39.831608,-1365.6467,12557.642,2740.5876,0.0,77.1422,2.803344,0.6167245,0.00074553496,2.5790744e-06,0.92731243,0,0.9913159,"(49, 53, 48, 51, 109, 48, 50, 53)",0.94421214,0.8586864,0,0.9946578,0.9988583,9373,0.9995687,0.9024641,0.09243071,0.16487223,0.23027046,0.3194803,0.36764786,0.47328553,0.37146258,0.64743394,0.8653538,1.1624199,1.3384336,1.6892607
39627787228679801,149.2016279901416,-0.090783450090381,0.1261577579083461,5.52949823528527e-05,149.20162005033376,-0.0907586454295499,SER,0.9429325,-0.015083118,0.015637426,4.7617598,0.03107337,330964,1073778.2,1226950.6,1248879.0,1226992.1,1249124.0,J149.201620-0.090759,9.122478,21.507345,29.961313,37.550453,23.788097,16.39039,-51.087723,1247.3972,1006.80304,750.1525,494.0877,262.2104,2.6408713,0.5605043,0.000684363,2.427557e-06,0.95545995,0,0.9947478,"(49, 52, 57, 49, 112, 48, 48, 48)",0.96593535,0.9121202,0,0.9967712,0.9993105,8985,0.9997396,0.93991905,1.3586717,2.5164099,3.578305,5.183967,6.2557535,7.945445,3.0325007,5.6646194,8.153298,11.985248,14.513604,18.515045
