epoch,loss/total_train,loss/recon_train,loss/kl_train,loss/z_train,loss/total_val,loss/recon_val,loss/kl_val,loss/z_val,val/mse_px,val/ssim,val/psnr,val/active_dims,val/kl_per_dim_mean,val/z_rmse,val/z_corr,beta,lr
11,9097.07928512688,8999.91856349859,216.40150979407747,0.17813499932898616,9296.446178923872,9058.07435825893,217.6369733308491,0.20734850244414538,0.5032263550543248,nan,nan,63,3.4545555114746094,0.45535534620285034,0.9033708854469734,0.36666666666666664,0.001
12,9036.233156132519,8934.255169172933,210.66125637427308,0.17713488876483494,9233.785963933271,8996.176934034305,218.5759498768283,0.19033265875694447,0.4997876219283369,nan,nan,63,3.4694597721099854,0.4362713098526001,0.9047464986033182,0.4,0.001
13,8989.245763334116,8883.188300340695,205.7635393644634,0.16893265771686583,9177.61370711936,8950.508664238721,208.51724575874502,0.18587780357303477,0.49725049689300077,nan,nan,63,3.3097972869873047,0.43113547563552856,0.908136554095714,0.43333333333333335,0.001
14,8955.765999471334,8845.44982818374,202.07176185550546,0.16016035734262682,9100.111959586466,8881.649340636748,197.6718903735168,0.20790837256980121,0.4934249713008565,nan,nan,63,3.1376490592956543,0.4559697210788727,0.903370251110398,0.4666666666666667,0.001
15,8920.021293468046,8805.033291235903,198.16247168519442,0.15906786543310136,9054.964997944078,8844.52087494126,192.2284341683065,0.1821561314557728,0.49136228400065485,nan,nan,63,3.0512444972991943,0.4267975389957428,0.9053845777777931,0.5,0.001
16,8888.673820782426,8769.557081179511,194.78461886527842,0.1523160425231869,9110.019560620301,8894.670164179981,197.63721838929598,0.17712015529772393,0.4941483489552835,nan,nan,63,3.137098550796509,0.42085644602775574,0.9067982960248051,0.5333333333333333,0.001
17,8875.141998061561,8751.373894942435,192.4009511847245,0.1474087211422454,9077.533313263628,8867.302741717574,190.92555821927866,0.19304979474920975,0.49262794829849016,nan,nan,63,3.030564308166504,0.43937432765960693,0.9058558772086712,0.5666666666666667,0.001
18,8856.811009457237,8727.989602913534,190.41610442426867,0.1457173322936646,9079.517644208177,8868.969990895206,191.66208551163064,0.18885691833675355,0.4927205631607457,nan,nan,63,3.042255401611328,0.43457671999931335,0.9047595369781699,0.6,0.001
19,8833.595923402256,8700.350615307801,188.67422714807037,0.13751658606798128,9101.489331238252,8893.879082471805,187.60622985380934,0.2000407556393989,0.4941043988206333,nan,nan,63,2.977876663208008,0.44725915789604187,0.9057424965691144,0.6333333333333333,0.001
20,8814.921746504935,8677.706285978618,185.70867633102532,0.1340968342764037,9000.650471393326,8795.733464520677,186.6138925193844,0.18302950005334123,0.48865186406257455,nan,nan,63,2.962125539779663,0.42781946063041687,0.9046195345309119,0.6666666666666666,0.001
21,8789.368116335761,8647.737315701363,183.7367362115616,0.13015099558839224,8993.006711113721,8793.793725035244,179.4005791226724,0.19812333572627908,0.48854410177782964,nan,nan,63,2.847628593444824,0.4451104700565338,0.9032295688704963,0.7,0.001
22,8782.542759486607,8636.103879082471,182.75455308498297,0.12418923022827708,9026.476342222744,8823.535773026315,182.77675255796964,0.20163871538370176,0.49019643597136764,nan,nan,63,2.9012186527252197,0.44904202222824097,0.8970310613366221,0.7333333333333333,0.001
23,8763.39717090578,8613.511685708412,180.41849970996827,0.11564609601645541,8991.784289826128,8792.728633106202,179.3893151534231,0.19666336308744617,0.488484919967508,nan,nan,63,2.84744930267334,0.4434674382209778,0.896391633390299,0.7666666666666667,0.001
24,8742.632342575187,8588.23433094455,179.24890951285684,0.10998860147214473,9050.515514861372,8848.666742539943,181.6472382509619,0.2020169499897419,0.4915925972443774,nan,nan,63,2.883289337158203,0.44946298003196716,0.8969439398198913,0.8,0.001
25,8741.806820518092,8583.029274847275,177.42804540189584,0.10920828107492368,8984.960276668233,8788.639310679042,175.64196169286743,0.2067905424680925,0.488257744706663,nan,nan,63,2.7879674434661865,0.45474228262901306,0.8982241787763736,0.8333333333333334,0.001
26,8712.72874324483,8550.272967575187,175.7505389909099,0.10138626990461708,8962.548248061561,8763.316780721334,172.0209007550003,0.2721061937342909,0.4868509428841727,nan,nan,63,2.730490207672119,0.5216379761695862,0.8920172505609234,0.8666666666666667,0.001
27,8712.142860814145,8544.692423196664,175.45052687566084,0.0954496646510031,8973.400397967574,8782.081943139097,170.6087501927426,0.2070979124173186,0.4878934379807092,nan,nan,63,2.7080752849578857,0.4550800919532776,0.8894375580638266,0.9,0.001
28,8701.877826891447,8530.719109786185,173.98123891730057,0.0877622664815053,9056.712633634868,8862.634222274437,173.2338556275332,0.20844483599626928,0.49236856770694704,nan,nan,63,2.749743700027466,0.45655760169029236,0.8949262603946279,0.9333333333333333,0.001
29,8693.8247510867,8518.638176251176,172.21477193043646,0.08712200974499372,8972.495513686561,8779.101613898027,172.91924429298342,0.204747988205207,0.4877278791334396,nan,nan,63,2.7447497844696045,0.4524908661842346,0.8916032636277981,0.9666666666666667,0.001
30,8691.294914532426,8511.31658981438,171.38276339652842,0.08595557987017739,8995.979514215225,8810.486394208177,165.4410683768136,0.20051960770348856,0.4894714763290004,nan,nan,63,2.6260488033294678,0.4477941691875458,0.8943428010101352,1.0,0.001
31,8657.960853060385,8478.03779590578,171.66295514787947,0.08260088554002289,8979.250271675282,8789.454255756578,168.96405465262276,0.20831974063600814,0.48830303124019075,nan,nan,63,2.681969404220581,0.45642057061195374,0.894476084873735,1.0,0.001
32,8638.65760837641,8459.115076509634,171.71422158148056,0.07828275772525851,8961.73771587171,8772.39671199483,168.6171871558168,0.2072374679540333,0.48735537318358746,nan,nan,63,2.6764631271362305,0.4552334249019623,0.8925280594937317,1.0,0.001
33,8630.580805039943,8450.977858464521,171.74002029304216,0.0786293548132692,9040.692302044174,8844.837149024906,173.3065262414459,0.2254857450051415,0.49137985123727557,nan,nan,63,2.750897169113159,0.47485339641571045,0.893819292654236,1.0,0.001
34,8616.3046875,8436.404458411655,172.21253818139098,0.07687688156738318,9004.901558094454,8809.604697779605,170.55072950779046,0.24746169564419224,0.48942247414051143,nan,nan,63,2.7071547508239746,0.4974552392959595,0.888666634631357,1.0,0.001
35,8594.929481907895,8415.710335408834,172.4703596301545,0.06748782420404871,9049.39300399436,8858.753913592574,169.56715232447573,0.2107194545573758,0.4921529974256243,nan,nan,63,2.691542387008667,0.45904189348220825,0.8906892737734784,1.0,0.0005
36,8504.451017680922,8325.466275552162,173.35376584619507,0.056310068353786505,8934.244426985433,8739.470974800282,173.267447105924,0.21506114360085107,0.4855261669123083,nan,nan,63,2.750277042388916,0.4637468457221985,0.8858455635306349,1.0,0.0005
37,8468.808006343985,8290.121207559916,173.5048161556846,0.05182010498374028,8944.370968926221,8751.816017093515,170.48382533941054,0.22071066991727156,0.4862120178409089,nan,nan,63,2.7060930728912354,0.4697985351085663,0.8860351732120769,1.0,0.0005
38,8456.82877848919,8277.802664620536,173.94807629119185,0.050780351476785834,8948.651719631109,8754.645639978853,171.58110642970954,0.22425092095719243,0.4863692085097607,nan,nan,63,2.7235097885131836,0.4735514223575592,0.8867537497442435,1.0,0.0005
39,8438.278959116542,8258.96526961936,174.55334185836907,0.04760332091858512,9014.981658247181,8822.546111372181,170.30627797062235,0.2212947808710256,0.49014145628850264,nan,nan,63,2.703274726867676,0.4704197943210602,0.8856808043500847,1.0,0.0005
40,8427.341668379935,8247.603357759634,174.8853258405413,0.04853026035304805,9022.614265155074,8828.29036213581,171.88620729374708,0.22437646760976404,0.4904605840381823,nan,nan,63,2.7283523082733154,0.4736839532852173,0.8832475146429171,1.0,0.0005
41,8412.473886131344,8232.746706855029,174.958903147762,0.04768226679442521,8997.377819548872,8800.157747885338,174.48205210750265,0.22738167576323776,0.4888976516580223,nan,nan,63,2.7695562839508057,0.47684556245803833,0.8789720653516448,1.0,0.0005
42,8399.140643356437,8219.65016300517,175.01049644068667,0.04479992251030933,8995.02423049812,8799.136461759868,173.31417904043556,0.22573513980198623,0.488840908708429,nan,nan,63,2.751018762588501,0.47511592507362366,0.8812891193549444,1.0,0.0005
43,8391.877632313204,8211.767603824013,175.74215686769415,0.04367863470898535,9025.859499823779,8830.770037887687,172.5430468795891,0.22546354989360148,0.49059835860603734,nan,nan,63,2.738778829574585,0.4748300313949585,0.8864548100289182,1.0,0.0005
44,8380.713958969689,8200.41943359375,175.95291367150787,0.043416057328196395,9016.613215166823,8823.597223038063,170.6942233895897,0.22321757696624986,0.49019984150291385,nan,nan,63,2.7094321250915527,0.472459077835083,0.8832070001787743,1.0,0.0005
45,8365.029043556156,8184.7481680274905,176.11726081102415,0.04163670919387412,9041.671992481202,8842.884897791353,175.82723781040735,0.22959773802667632,0.49127139588047686,nan,nan,63,2.7909088134765625,0.47916358709335327,0.879713220802566,1.0,0.00025
46,8312.333745741307,8131.801464109492,176.8229792315261,0.03709279437710468,9006.105189732143,8808.07789738017,175.01676837663004,0.23010498554186715,0.48933766255701394,nan,nan,63,2.7780442237854004,0.47969260811805725,0.8780705482341771,1.0,0.00025
47,8296.583037182801,8116.040475945723,177.0667869166324,0.034758134640025015,9041.722531426221,8843.99803218985,174.36531147203948,0.233593627922517,0.4913332350271985,nan,nan,63,2.7677035331726074,0.48331525921821594,0.8805437866693006,1.0,0.00025
48,8282.973867774906,8101.5510162124065,178.0522012352047,0.03370645583460206,9012.096187734962,8812.750638804042,176.24015544231673,0.23105444383800477,0.4895972748448078,nan,nan,63,2.7974631786346436,0.4806812107563019,0.87972342135062,1.0,0.00025
49,8281.076590401786,8099.609881637688,178.15750167961409,0.03309204066662412,9030.645001174813,8830.822537300282,176.4965814576113,0.23325958355028825,0.4906012577221806,nan,nan,63,2.8015334606170654,0.4829695224761963,0.878261633083308,1.0,0.00025
50,8269.78655868186,8088.135617363721,178.45068474102737,0.03200296731315609,9043.294136219454,8841.367268268326,177.89957387823807,0.24027331587963535,0.49118707681957047,nan,nan,63,2.823803186416626,0.49017682671546936,0.8787216274452335,1.0,0.00025
51,8264.510867011279,8082.427892240366,178.88115583147322,0.032018564963587244,9032.649325951597,8830.121409480733,178.6415785022248,0.23886178915661976,0.4905622955551721,nan,nan,63,2.835581064224243,0.4887348711490631,0.8803034560200451,1.0,0.00025
52,8261.091341635338,8078.907769913064,179.00742586752526,0.0317611356398889,9083.778158775845,8883.865924577067,177.07540319916,0.22836809162806748,0.4935481077746341,nan,nan,63,2.810720443725586,0.47787874937057495,0.8827222212415148,1.0,0.00025
53,8246.678769678101,8064.353827684446,179.2379820400611,0.03086945379531025,9050.140169760338,8848.334909539473,178.16932666749884,0.2363605295356951,0.491574163723709,nan,nan,63,2.828084945678711,0.4861692488193512,0.8766190536723842,1.0,0.00025
54,8238.772244331532,8056.139780603853,179.5254715080548,0.031069363866533552,9041.440400317199,8839.568014273966,178.0245041237738,0.2384780186011379,0.49108711848581643,nan,nan,63,2.8257856369018555,0.4883421063423157,0.8785182774582218,1.0,0.000125
55,8208.990502378994,8026.065462729089,180.06863667194108,0.028564154975732465,9066.273973507989,8864.247745829418,178.1914345877511,0.2383489640135514,0.49245820412958474,nan,nan,63,2.8284354209899902,0.48820996284484863,0.8797048330330758,1.0,0.000125
56,8199.808744272792,8016.863802572839,180.1337134569211,0.02811244103525366,9062.131813909775,8859.845034950658,178.72023801875292,0.2356652772068081,0.4922136247606206,nan,nan,63,2.83682918548584,0.48545369505882263,0.8771379166122456,1.0,0.000125
57,8193.052315848214,8009.796875,180.47496744026816,0.02780459027849418,9079.31776462641,8874.322889743891,180.8934163258488,0.24101563391828895,0.4930179468671182,nan,nan,63,2.871324062347412,0.49093344807624817,0.8774958670705384,1.0,0.000125
58,8195.002735109258,8011.411411830357,180.86556146377907,0.02725767065539844,9086.661375117481,8882.102590460527,180.54451723027051,0.2401427973930101,0.49345016076152487,nan,nan,63,2.865785598754883,0.49004366993904114,0.8763346260463539,1.0,0.000125
59,8182.063773936795,7998.23065231438,181.15037008873503,0.02682797567344698,9069.603097098214,8863.551581590695,181.8889209489177,0.24162649548143372,0.4924195359524031,nan,nan,63,2.8871257305145264,0.49155521392822266,0.8782366908293203,1.0,0.000125
60,8182.21484375,7998.194313909775,181.39539744441672,0.026251212182573806,9073.111798049813,8866.737554335057,182.21283303167587,0.24161369952940404,0.49259654471748754,nan,nan,63,2.8922674655914307,0.49154216051101685,0.8738070998144533,1.0,0.000125
61,8176.752815877585,7992.64666793938,181.48890043559828,0.026172956164674202,9086.50256255874,8883.280978324718,179.18757434357377,0.24033773505598083,0.49351562189876585,nan,nan,63,2.844247341156006,0.49024251103401184,0.8744161345530718,1.0,0.000125
