epoch,loss/total_train,loss/recon_train,loss/kl_train,loss/z_train,loss/total_val,loss/recon_val,loss/kl_val,loss/z_val,val/mse_px,val/ssim,val/psnr,val/active_dims,val/kl_per_dim_mean,val/z_rmse,val/z_corr,beta,lr
115,8516.60087596922,8325.854084674576,173.73565295226592,0.17011149642162754,8519.611959586466,8330.744603207237,173.8554315782131,0.15012089538394957,0.462819161495768,nan,nan,63,2.7596099376678467,0.38745439052581787,0.9213431569393326,1.0,0.0005
116,8512.590574336231,8322.261259839051,173.4719717843192,0.1685738103058105,8516.24674723919,8328.135448484492,173.06209065143327,0.15049153084593608,0.4626741969495788,nan,nan,63,2.7470173835754395,0.38793236017227173,0.9211720104234667,1.0,0.0005
117,8511.86918468045,8321.188612400141,173.61514351063204,0.17065437491002836,8518.13008106203,8331.31585555686,171.44971207927045,0.15364505742725573,0.4628508832669796,nan,nan,63,2.721424102783203,0.39197584986686707,0.9200881395034055,1.0,0.0005
118,8510.765647027725,8320.004996622416,173.7580006534892,0.1700260640871256,8509.546074659305,8321.754919525376,172.7950697590534,0.14996105835850077,0.4623197115453562,nan,nan,63,2.742778778076172,0.38724803924560547,0.9218447602799215,1.0,0.0005
119,8509.276877496475,8318.907292645677,173.5245367064512,0.16845079645850605,8509.557888862782,8322.450966282895,171.77337898885398,0.1533356181212834,0.46235837792991696,nan,nan,63,2.7265617847442627,0.3915809392929077,0.9194726507802693,1.0,0.0005
120,8508.464028724155,8317.324938322368,174.09519660203978,0.17043894428507725,8505.081443843985,8316.556772791353,173.46367834564438,0.15061157392828087,0.462030933091515,nan,nan,63,2.753391742706299,0.38808706402778625,0.9212711466537915,1.0,0.0005
121,8509.461866335761,8319.161595394737,173.43611844858728,0.16864191763159028,8502.62123325893,8315.085775963345,171.89867326550018,0.15636918620955675,0.46194922162177865,nan,nan,63,2.728550672531128,0.3954354226589203,0.9197597583556348,1.0,0.0005
122,8507.370043761748,8316.573231173637,173.92841918486403,0.16868431474033155,8507.301948719454,8319.95637776081,172.1569818482363,0.1518851192598056,0.46221979085664106,nan,nan,63,2.7326505184173584,0.38972440361976624,0.9202768925997189,1.0,0.0005
123,8507.415556714051,8317.056078917998,173.51471807723655,0.1684480116219449,8505.693109727443,8317.014178512687,173.43337565257136,0.15245769917964935,0.46205633072028485,nan,nan,63,2.752910852432251,0.3904583156108856,0.9199344263432553,1.0,0.0005
124,8507.305748502115,8316.626923754699,173.7928159326539,0.16886051469727567,8527.404561207706,8336.595805921053,175.29792039914238,0.15510859155565276,0.4631442057907133,nan,nan,63,2.7825067043304443,0.3938382863998413,0.9203873506477704,1.0,0.0005
125,8506.211400082237,8315.33258194314,174.02468286958853,0.1685407696137751,8518.244133282426,8332.023503583177,170.83874270790503,0.15381744134246855,0.4628901911857433,nan,nan,63,2.711726427078247,0.3921956419944763,0.9202488051446617,1.0,0.0005
126,8504.813755580357,8313.98795817669,174.04261722421288,0.16783197420208076,8507.386630639097,8319.528481849155,172.6093109819226,0.15248780523924002,0.46219603123521447,nan,nan,63,2.739830493927002,0.3904968500137329,0.9212041957848295,1.0,0.0005
127,8500.001255580357,8309.035703271851,174.18836389986197,0.16777189849014568,8507.280758047462,8318.094814673403,173.90050294345482,0.1528533772194296,0.4621163924833886,nan,nan,63,2.7603251934051514,0.39096465706825256,0.9208533700143973,1.0,0.0005
128,8499.827464168233,8308.978159510103,173.98234328649994,0.1686696391132541,8518.441384222275,8327.34124618186,175.152108787594,0.15948074372639334,0.4626300774122539,nan,nan,63,2.7801921367645264,0.3993504047393799,0.9191397080330935,1.0,0.0005
129,8501.468742657426,8310.66770808858,173.83901943120742,0.16962073244770667,8520.869214050752,8330.438080063439,174.59074505110434,0.15840493344274678,0.4628021132228966,nan,nan,63,2.771282196044922,0.39800116419792175,0.9193642829419387,1.0,0.0005
130,8499.590724859023,8308.573392710292,174.10014974264274,0.16917185972731813,8497.686758399906,8311.510206179511,171.0977545716709,0.1507886597760638,0.461750572785399,nan,nan,63,2.7158374786376953,0.3883151710033417,0.9208267954553756,1.0,0.0005
131,8498.270559210527,8307.190815172697,174.29342089201273,0.16786282335905203,8510.772152549342,8322.760140096334,172.49521631226503,0.15516773885802218,0.4623755595289675,nan,nan,63,2.7380192279815674,0.3939133584499359,0.919650916888414,1.0,0.0005
132,8496.703326920817,8306.094120800048,173.87020977278402,0.167389944699922,8505.802264450187,8317.914135925752,171.68780919125206,0.16200354482446397,0.46210634842851106,nan,nan,63,2.725203275680542,0.4024966359138489,0.9196315056196556,1.0,0.0005
133,8496.62391697016,8305.677154311561,174.2187804028504,0.16728010325503528,8507.48256138393,8320.796529898966,171.58668196828742,0.15099297889641353,0.4622664805641748,nan,nan,63,2.7235984802246094,0.3885781466960907,0.9207704693306819,1.0,0.0005
134,8494.599811295817,8303.668592868891,174.16794350989778,0.167632336007025,8518.404810855263,8328.082552572838,174.57525887166648,0.1574699653494627,0.4626712604124743,nan,nan,63,2.77103590965271,0.3968248665332794,0.921377195278406,1.0,0.0005
135,8496.411430186796,8305.452721158365,174.0296843105689,0.16929027174872563,8503.299584410244,8313.632100270206,173.53864764450188,0.1612887585297563,0.4618684629300483,nan,nan,63,2.754581928253174,0.4016077220439911,0.9173707394485944,1.0,0.0005
136,8492.745326450893,8301.634824365601,174.33353751046317,0.16777018468855018,8501.658974095395,8311.490535420582,174.85744206708176,0.1531093231493369,0.46174949385169756,nan,nan,63,2.775515079498291,0.39129185676574707,0.9196218613996996,1.0,0.0005
137,8491.974345042294,8300.9458448367,174.25417666327684,0.16774245738086843,8512.914165296053,8322.803931214756,174.44898309922755,0.15661096774545827,0.46237799278775554,nan,nan,63,2.7690317630767822,0.3957410454750061,0.9208101747626053,1.0,0.0005
138,8491.308278019267,8300.318212523496,174.23617519292617,0.16753964843158436,8497.882709703947,8308.442346099624,173.97579141487753,0.15464527400812708,0.46158014204269066,nan,nan,63,2.7615203857421875,0.39324963092803955,0.921246573235619,1.0,0.0005
139,8489.030688292998,8298.065973038063,174.20624983938117,0.16758464786567187,8502.911264978853,8312.840335702538,174.67744893238958,0.15393385593604325,0.4618244630501683,nan,nan,63,2.772657871246338,0.39234405755996704,0.9203940140175082,1.0,0.00025
140,8462.440293849859,8270.622353001645,175.23278957739808,0.1658515362699229,8482.041882048872,8292.044290413534,174.76813329252084,0.15229378707874985,0.4606691282942779,nan,nan,63,2.774097442626953,0.3902483582496643,0.9206625837523527,1.0,0.00025
141,8457.056409333882,8265.279381314615,175.35355027277666,0.16423543430584714,8474.364962699718,8283.845490190319,175.50057811306831,0.15018949864950396,0.4602136432676387,nan,nan,63,2.7857232093811035,0.38754287362098694,0.9217931052276757,1.0,0.00025
142,8456.302939967105,8264.311582178101,175.6287850975094,0.16362570803192325,8467.188762922933,8278.478831355733,173.5228862332222,0.1518701964751222,0.45991548268418564,nan,nan,63,2.754331588745117,0.38970527052879333,0.920411573062028,1.0,0.00025
143,8456.062525699013,8263.81086994831,175.66962002632314,0.16582027083276807,8472.918688322368,8282.751086701128,174.75492124629199,0.15412567343030656,0.46015284361695885,nan,nan,63,2.773888111114502,0.39258843660354614,0.9199974293267602,1.0,0.00025
144,8455.017449629935,8262.703914326832,175.80166958687002,0.1651187821998632,8471.648327361372,8282.220181802162,174.38134191986313,0.15046838138784682,0.460123353210607,nan,nan,63,2.767957925796509,0.38790252804756165,0.9212569751495223,1.0,0.00025
145,8453.147119507754,8260.722703976739,175.98198912197486,0.1644242608121463,8471.205026726973,8279.782931449718,176.1387727206811,0.15283267368051343,0.4599879397485489,nan,nan,63,2.795853614807129,0.3909381926059723,0.9202614463505963,1.0,0.00025
146,8454.009772967574,8261.77888569079,175.87360112469895,0.16357271065165227,8469.980843221334,8278.74934651081,176.05325994276464,0.15178219761167253,0.4599305232216541,nan,nan,63,2.7944960594177246,0.38959234952926636,0.9212281914192791,1.0,0.00025
147,8452.266102267387,8259.601077890038,176.19984654017858,0.16465162054488533,8473.935752467105,8283.016116952538,176.0500590388936,0.1486965013401849,0.4601675641715975,nan,nan,63,2.794445276260376,0.3856118619441986,0.9220728018204892,1.0,0.00025
148,8452.708000469926,8260.442926163063,175.88843473276697,0.16376655296723647,8464.751490542763,8275.05432037124,174.55017537281927,0.151471346616745,0.45972524661766856,nan,nan,63,2.7706379890441895,0.38919320702552795,0.9216211742291991,1.0,0.00025
149,8449.192404840225,8256.768257313204,175.95627725931038,0.16467885846706262,8472.690224095395,8281.169995300752,176.34811791441496,0.15172099372498074,0.4600650211025898,nan,nan,63,2.7991764545440674,0.3895137906074524,0.9206802611474008,1.0,0.00025
150,8450.324472068844,8257.887743039239,176.11111943524583,0.1632555183163263,8469.145941024437,8279.26995711936,174.79830622852296,0.15077804790851765,0.45995943909300896,nan,nan,63,2.7745766639709473,0.3883014917373657,0.9213715666878425,1.0,0.00025
151,8449.483064350328,8257.324031514332,175.80662479257225,0.1635236111574603,8466.943594337406,8276.060818550282,175.72930942621446,0.15153595704333225,0.4597811669783485,nan,nan,63,2.789353847503662,0.3892762064933777,0.921130887231433,1.0,0.00025
152,8451.492103060385,8259.083595218515,176.05810099436823,0.16350380067986653,8462.915149201128,8270.787880345395,177.0984999577802,0.15028926382835647,0.45948821082151026,nan,nan,63,2.811087131500244,0.3876715898513794,0.9212111682113894,1.0,0.00025
153,8445.337178395206,8252.81160053454,176.2677847496549,0.16257818502591068,8468.534003465695,8277.476143973214,176.0240989054056,0.15033810344853796,0.45985979021043705,nan,nan,63,2.7940335273742676,0.387734591960907,0.9211981493798945,1.0,0.00025
154,8449.032259604088,8256.539910567435,176.01940665567727,0.16472969797993064,8470.369617892387,8280.86462494126,174.51294484532866,0.14992193395930126,0.4600480364677601,nan,nan,63,2.7700467109680176,0.3871975541114807,0.9216528106450411,1.0,0.00025
155,8445.511615953947,8253.03865131579,176.0864294525376,0.16386450894345017,8464.74577067669,8273.640654370301,176.10601003546464,0.14999127365592727,0.4596467101036158,nan,nan,63,2.7953336238861084,0.38728708028793335,0.9213148443089954,1.0,0.00025
156,8445.558252320254,8252.974010955122,176.17940492558301,0.16404854450234793,8464.745080474624,8274.803461289943,174.7859025539312,0.15155707938330515,0.45971130764574036,nan,nan,63,2.7743794918060303,0.3893033266067505,0.92050919450154,1.0,0.00025
157,8444.709993979088,8252.059276609492,176.26347431383635,0.16387266987808666,8465.410589461937,8273.408107671523,176.62523725696076,0.15377246067488104,0.45963378396249355,nan,nan,63,2.803575277328491,0.3921383023262024,0.9213404262240954,1.0,0.00025
158,8444.349036654135,8251.85899318609,176.15995008425605,0.16330099654825111,8462.445349212876,8273.19024612312,174.1627962499633,0.15092261628548903,0.4596216837714489,nan,nan,63,2.764488697052002,0.3884876072406769,0.9214976069670292,1.0,0.00025
159,8444.335320723685,8251.681743421053,176.2926299589917,0.16361007833839358,8470.13276844455,8280.172403665414,174.9356114667161,0.15024574392272116,0.46000958519770685,nan,nan,63,2.7767558097839355,0.38761547207832336,0.9215584068874513,1.0,0.00025
160,8444.781763980263,8252.264130785949,176.22241417447427,0.16295233340863896,8464.449960350094,8273.405787417763,176.01381528467164,0.15030455488459507,0.45963366833844577,nan,nan,63,2.793869733810425,0.38769131898880005,0.9213505880435813,1.0,0.00025
161,8442.557407924107,8250.065756432095,176.23578741317405,0.16255934256360047,8461.717854205826,8270.643855733082,176.16209732858758,0.14911907485553197,0.45948021438785064,nan,nan,63,2.7962238788604736,0.38615939021110535,0.921845573937752,1.0,0.00025
162,8442.602344484258,8250.087670347744,176.22542600703417,0.16289230307242028,8458.75972156955,8267.712971393326,176.12740652901786,0.14919254194973106,0.45931739063191235,nan,nan,63,2.795673131942749,0.38625451922416687,0.9218640789400654,1.0,0.00025
163,8441.154271175987,8248.47587596922,176.2942561099404,0.1638421870600012,8467.65840137453,8277.956700834116,174.61556054595718,0.15086079304827785,0.45988650160624567,nan,nan,63,2.7716755867004395,0.38840800523757935,0.92091488918402,1.0,0.00025
164,8439.323976445019,8246.619577508223,176.35415041357055,0.1635022347134755,8461.638928865132,8271.920648789943,174.87519549606438,0.14842946737780607,0.4595511519819274,nan,nan,63,2.77579665184021,0.38526543974876404,0.9221806895332527,1.0,0.00025
165,8439.77679305686,8247.398140125704,176.1622321336789,0.16216409985060082,8462.827625704887,8271.789950951597,175.903889820988,0.15133817986886305,0.4595438862653603,nan,nan,63,2.792125701904297,0.3890220820903778,0.921336906818718,1.0,0.00025
166,8439.098897145206,8246.15852619831,176.5545611847612,0.16385861769094504,8461.462633634868,8269.399972098214,176.6225483829814,0.1544010680645032,0.4594111070597082,nan,nan,63,2.803532600402832,0.392939031124115,0.921645126060096,1.0,0.00025
167,8437.083892592811,8244.314232847744,176.48597074809828,0.16283683658094333,8466.949901609492,8274.667895324248,177.04913089149878,0.1523297224053763,0.45970377505273746,nan,nan,63,2.8103034496307373,0.3902944028377533,0.9209378680369452,1.0,0.00025
168,8439.490619860197,8246.281018708882,176.85016947581354,0.16359436209488631,8464.889942140508,8273.410530721334,176.43927610010132,0.15040148234457001,0.4596339202016816,nan,nan,63,2.800623655319214,0.38781630992889404,0.9220503296543037,1.0,0.00025
169,8438.088243068609,8245.368266858553,176.47436569328596,0.1624562480395898,8459.044525375939,8268.335137159305,175.71275880282982,0.1499651790337455,0.4593519693926761,nan,nan,63,2.7890913486480713,0.38725337386131287,0.9216599844203206,1.0,0.00025
170,8437.964968573779,8245.106639890742,176.5676272973082,0.16290711320208429,8467.284326539004,8277.180106026786,174.59828851456032,0.1550604883665429,0.459843345154497,nan,nan,63,2.7714016437530518,0.39377719163894653,0.9213341125543829,1.0,0.00025
171,8436.53300487547,8243.318322662124,176.82046325224684,0.16394267393682235,8456.702566964286,8267.017431273496,174.6623132461892,0.15022823393793033,0.45927875696268294,nan,nan,63,2.7724177837371826,0.3875928819179535,0.9212691700331174,1.0,0.00025
172,8435.377114661655,8242.740957618656,176.385267444123,0.16250876959105184,8457.081561325187,8265.28788768797,176.47397034150316,0.15319744962498658,0.4591826628473468,nan,nan,63,2.8011739253997803,0.3914044499397278,0.9209534825166941,1.0,0.00025
173,8434.632493097979,8241.697926456767,176.6283008317302,0.16306294853750028,8458.781154546523,8267.687323778195,175.8757185398188,0.15218101721957214,0.4593159717724736,nan,nan,63,2.791677951812744,0.39010387659072876,0.9213643410928879,1.0,0.00025
174,8434.978185209116,8242.159906602443,176.52973547913973,0.1628859573625084,8466.365447309681,8276.075452302632,174.8138925652755,0.15475877458439732,0.4597819821727007,nan,nan,63,2.7748239040374756,0.39339393377304077,0.9200902591180918,1.0,0.00025
175,8435.477043438676,8242.631725798872,176.58617854297609,0.16259116612206725,8469.892247709116,8279.497606320489,175.34127497852296,0.15053410447181614,0.4599720965650745,nan,nan,63,2.7831952571868896,0.38798725605010986,0.9212828103908811,1.0,0.00025
176,8435.912447133458,8243.02339344455,176.68200178791705,0.1620709790771169,8464.741159539473,8273.233163475094,176.4637458055539,0.15044241224912772,0.45962407804073246,nan,nan,63,2.8010120391845703,0.38786906003952026,0.9214301265828662,1.0,0.00025
177,8434.091334292763,8241.311354558271,176.58565790850417,0.161943088236608,8462.611019736842,8272.709667234492,174.9596478455049,0.14941666661796713,0.4595949876129179,nan,nan,63,2.777137279510498,0.38654449582099915,0.922370420147757,1.0,0.00025
178,8433.978754258693,8241.033610637924,176.6885124722818,0.1625664495211795,8475.675237899437,8285.058946193609,175.22864870917527,0.15387668197316334,0.460281058809811,nan,nan,63,2.781407356262207,0.3922711908817291,0.9221161826641026,1.0,0.00025
179,8433.151730644971,8239.979158100328,176.88523348471276,0.16287363494249216,8459.449299518326,8269.740909891918,174.8625543350564,0.1484589493812475,0.4594300575274274,nan,nan,63,2.7755956649780273,0.3853037357330322,0.9221246006618066,1.0,0.00025
180,8431.298024113017,8238.262361225328,176.79873358934447,0.16236956904929384,8459.122709116542,8270.246490249061,173.96250032123766,0.14913700431361235,0.4594581449838509,nan,nan,63,2.7613093852996826,0.386182576417923,0.9223610503910307,1.0,0.000125
181,8418.182279429042,8224.955962905311,177.10270186115923,0.16123611157886067,8441.884347098214,8250.56779399671,176.38239305539238,0.14934098485269046,0.4583648698670523,nan,nan,63,2.799720287322998,0.38644662499427795,0.9217752992576224,1.0,0.000125
182,8413.358615043468,8219.86071869126,177.4956334623179,0.16002215629905686,8447.979962112313,8255.624581473214,177.24149029954035,0.15113759253706252,0.45864580157107876,nan,nan,63,2.813356876373291,0.3887642025947571,0.9225276961208868,1.0,0.000125
183,8415.065481085527,8221.516238105029,177.5014826265493,0.16047746144739308,8444.98665119831,8252.944078947368,177.1415840091562,0.14900888771490944,0.4584968950515403,nan,nan,63,2.8117713928222656,0.38601669669151306,0.9224786300802092,1.0,0.000125
184,8414.48433094455,8221.199248120301,177.32212072386778,0.15962936051357957,8448.2744140625,8256.11932418938,176.79568986247358,0.15359285630677877,0.45867330620163366,nan,nan,63,2.806281089782715,0.39190924167633057,0.9214367134337241,1.0,0.000125
185,8412.746178189615,8218.94500778313,177.6450047313719,0.16156186163425446,8444.354940084586,8253.32985050517,176.17028613556596,0.14854736760594792,0.45851832673065646,nan,nan,63,2.796353340148926,0.38541844487190247,0.9220867064596712,1.0,0.000125
186,8412.537861988956,8218.780658922697,177.61573057246386,0.16141455200381746,8446.105703712406,8254.460049048403,176.8235309572148,0.1482196478243161,0.45858112112023774,nan,nan,63,2.806722402572632,0.3849930763244629,0.9223601792083501,1.0,0.000125
187,8412.18910435268,8218.336253230733,177.7906755719866,0.1606219108391525,8445.514927455357,8253.28147761983,177.32073079733024,0.14912774049697963,0.4585156386956236,nan,nan,63,2.814614772796631,0.3861706256866455,0.921909058812211,1.0,0.000125
188,8411.712574894267,8217.954802778431,177.71854234279547,0.16039231408359414,8445.228684504229,8253.382834527725,176.81023102953918,0.15035604186972282,0.4585212767124176,nan,nan,63,2.806511640548706,0.38775771856307983,0.9215654506265338,1.0,0.000125
189,8410.787814262218,8216.76197941142,177.9477031965901,0.16078132609451623,8448.04923930921,8255.347377232143,177.5682680517211,0.1513363920656362,0.45863041281700134,nan,nan,63,2.8185439109802246,0.38901978731155396,0.9214426047213841,1.0,0.000125
190,8411.027586054981,8217.328602267387,177.60652367154458,0.16092458535405926,8447.399436090225,8256.276682918233,176.1537584577288,0.14969070535853393,0.458682037833938,nan,nan,63,2.7960915565490723,0.38689884543418884,0.921690518997107,1.0,6.25e-05
191,8402.368358640742,8208.328036889097,178.12946623608582,0.15910818254140982,8438.137423637218,8245.208521792763,178.06109171702448,0.1486761763803941,0.4580671392885366,nan,nan,63,2.826366662979126,0.3855855166912079,0.9220872928297281,1.0,6.25e-05
192,8401.393037035949,8207.081366746945,178.29457516777785,0.1601709945309431,8436.91252055921,8244.770316905546,177.2182042401536,0.149240192390026,0.45804279818570703,nan,nan,63,2.8129873275756836,0.386316180229187,0.9217215801136425,1.0,6.25e-05
193,8400.162546258223,8206.056974712172,178.13459112411155,0.1597100810560965,8437.21642974624,8245.315745418233,177.07130569802192,0.14829334605457192,0.45807310042524696,nan,nan,63,2.8106555938720703,0.3850887417793274,0.9222022420539213,1.0,6.25e-05
194,8399.785773026315,8205.536015331298,178.28812047054893,0.15961631096171258,8438.033364661655,8244.925502232143,178.25856970306626,0.14849422199833662,0.45805142719046515,nan,nan,63,2.829500913619995,0.38534948229789734,0.9221997571290683,1.0,6.25e-05
195,8401.942918820489,8207.578528841635,178.4575026662726,0.15906887254992821,8438.008113545582,8245.03416500235,178.10862915497972,0.14865404894029288,0.4580574551023039,nan,nan,63,2.8271210193634033,0.38555678725242615,0.9220750048964869,1.0,6.25e-05
196,8401.823095335996,8207.63141006814,178.22500254695578,0.15966682276107313,8436.18357906485,8244.0576171875,177.1941858736196,0.14931770106007283,0.4580032108421612,nan,nan,63,2.812605857849121,0.386416494846344,0.921827636375321,1.0,6.25e-05
197,8396.849499236372,8202.59989940672,178.30702920784628,0.15942576465974176,8435.210460232613,8242.001431802162,178.39979851514772,0.1480908854339356,0.45788898526277755,nan,nan,63,2.831742763519287,0.38482579588890076,0.9223163811034459,1.0,6.25e-05
198,8398.615957618656,8204.255253612548,178.53311432573133,0.15827559802989313,8436.710761278195,8244.168475387687,177.6483286233773,0.14893927329913118,0.4580093684949373,nan,nan,63,2.819814682006836,0.3859265148639679,0.922091936693709,1.0,6.25e-05
199,8400.598805363017,8206.206524612313,178.4507073423916,0.15941584205492995,8436.077823954418,8243.351981026786,177.8244705773834,0.14901379781558102,0.45796401227327216,nan,nan,63,2.82261061668396,0.38602304458618164,0.9220490773194902,1.0,6.25e-05
200,8400.153962787828,8206.089054423168,178.20393210963198,0.1586093214109428,8436.155758047462,8243.424657835996,177.77925144281602,0.14951809534901067,0.4579680328978632,nan,nan,63,2.8218929767608643,0.3866756856441498,0.9223636975780716,1.0,6.25e-05
